,時間,ID,カテゴリー,件,掲載名,フリガナ,電話番号,FAX番号,住所,アクセス,駐車場,現金以外の支払い方法,ホームページ,E-mailアドレス,業種,営業時間,休業日,予約
176,2018-10-22 13:57:24.178167,136812820119561670,東京都の不動産のお店・施設を探す 19802件,151-200件/19802件,東建コーポレーション株式会社ホームメイト新宿店,トウケンコーポレーションカブシキガイシャホームメイトシンジュクテン,03-5909-1300※お問い合せの際、「iタウンページ」を見たとお伝えになるとスムーズです,03-5909-1337,（〒160-0023）東京都新宿区西新宿１丁目１９－７地図,その他岡崎ビル１Ｆルート案内,－,有,東建コーポレーション（土地活用のご相談）http://www.token.co.jpＰＣ・ケータイ版ホームメイト（お部屋探し）http://www.homemate.co.jpスマートフォン版ホームメイト（お部屋探し）http://s.homemate.co.jp/,お問い合わせ、パンフレットのご請求など711@token.co.jp,アパート管理、アパート業、アパート（学生向）、ウィークリー・マンスリー賃貸マンション、貸事務所、貸倉庫、貸店舗、不動産取引、マンション管理、マンション（学生向）、マンション賃貸業,10:00～20:00,－,－
177,2018-10-22 13:57:24.612234,130482754100161960,東京都の不動産のお店・施設を探す 19802件,151-200件/19802件,ヴァルテックス株式会社,ヴァルテックスカブシキガイシャ,0422-30-5771※お問い合せの際、「iタウンページ」を見たとお伝えになるとスムーズです,0422-30-5772,（〒180-0023）東京都武蔵野市境南町２丁目３－１６－５Ｆ地図,鉄道ＪＲ中央線・武蔵境駅徒歩１分その他みずほ銀行の入っているビルの５階になります。ルート案内,有,－,▼詳しくはホームページをご覧下さいhttp://www.valtex.jp/▼お問い合せフォームhttp://www.valtex.jp/contact/,office@valtex.jp,建設業、建築工事、建築設計、住宅コンサルタント、住宅販売、設計、建物売買、注文住宅販売,09:00～18:00,火曜日、水曜日,－
178,2018-10-22 13:57:25.126583,139555241164630090,東京都の不動産のお店・施設を探す 19802件,151-200件/19802件,三井のリハウス／経堂センター,ミツイノリハウス／キョウドウセンター,0120-78413103-3427-4131※お問い合せの際、「iタウンページ」を見たとお伝えになるとスムーズです,03-5477-7831,（〒156-0052）東京都世田谷区経堂２丁目２－１１地図,鉄道小田急線・経堂駅北口徒歩1分ルート案内,－,－,http://www.rehouse.co.jp/kyodo/,－,不動産取引,10:00～18:30※定休日や営業時間外のご対応等詳細につきましては、当店までお気軽にお問い合わせください。,毎週火曜日・水曜日,－
179,2018-10-22 13:57:25.547044,136487578100000899,東京都の不動産のお店・施設を探す 19802件,151-200件/19802件,株式会社三愛,カブシキガイシャサンアイ,0428-24-3300※お問い合せの際、「iタウンページ」を見たとお伝えになるとスムーズです,0428-24-3302,（〒198-0036）東京都青梅市河辺町１０丁目１６－１９地図,鉄道JR青梅線・河辺駅北口徒歩4分ルート案内,有,－,http://www.3-ai.jp/,san-ai@3-ai.jp,アパート管理、アパート業、アパート（学生向）、貸事務所、貸店舗、貸家、住宅コンサルタント、住宅販売、建売業、建物売買、中古住宅売買、駐車場、注文住宅販売、月極駐車場、土地管理、土地賃貸、土地売買、土地分譲、不動産管理、不動産競売代行業、不動産コンサルタント、不動産取引、分譲住宅、マンション管理、マンション（学生向）、マンション賃貸業、マンション分譲、留学生寮,,水曜日,－
180,2018-10-22 13:57:25.976324,137660183100000899,東京都の不動産のお店・施設を探す 19802件,151-200件/19802件,株式会社ホンダ地所,カブシキガイシャホンダジショ,03-3618-2103※お問い合せの際、「iタウンページ」を見たとお伝えになるとスムーズです,03-3614-9173,（〒131-0041）東京都墨田区八広４丁目２３－５地図,鉄道京成押上線・八広駅徒歩3分ルート案内,有,－,▼株式会社ホンダ地所のHPもご覧くださいhttp://www.lookhome.net/,▼株式会社ホンダ地所のご予約・お問い合わせはこちらpost@lookhome.net,不動産取引,月曜日～日曜日09:00～20:00年中無休,－,－
181,2018-10-22 13:57:26.448698,139235409175681110,東京都の不動産のお店・施設を探す 19802件,151-200件/19802件,東急リバブル株式会社久が原センター,トウキュウリバブルカブシキガイシャクガハラセンター,0800-170410903-6864-0109※お問い合せの際、「iタウンページ」を見たとお伝えになるとスムーズです,03-6864-0147,（〒146-0085）東京都大田区久が原３丁目３７－１地図,鉄道東急池上線・久が原駅徒歩2分ルート案内,－,－,▼東急リバブル株式会社久が原センターのホームページhttps://www.livable.co.jp/branch/kugahara/▼久が原センター不動産売却の相談/無料査定はこちらhttps://www.livable.co.jp/baikyaku/inquiry/W2/▼久が原センターへのお問合せはこちらからhttps://www.livable.co.jp/inquiry/contact_r_t/W2/,－,不動産取引,,火曜日、水曜日,－
182,2018-10-22 13:57:26.886115,510000000000020661,東京都の不動産のお店・施設を探す 19802件,151-200件/19802件,株式会社レリーフ不動産,レリ－フフドウサン,03-6709-2121※お問い合せの際、「iタウンページ」を見たとお伝えになるとスムーズです,－,（〒171-0022）東京都豊島区南池袋２丁目５－５地図,－,－,－,http://www.relief-f.co.jp/お問合せはこちらhttp://www.relief-f.co.jp/contact/,－,貸事務所、建物売買、不動産取引,,,－
183,2018-10-22 13:57:27.317129,135820548127470290,東京都の不動産のお店・施設を探す 19802件,151-200件/19802件,第一管財株式会社,ダイイチカンザイカブシキガイシャ,03-6222-8436※お問い合せの際、「iタウンページ」を見たとお伝えになるとスムーズです,03-6222-8437,（〒104-0032）東京都中央区八丁堀４丁目１－３地図,鉄道宝町駅徒歩３分八丁堀駅徒歩７分京橋駅徒歩６分その他宝町ＴＡＴＳＵＭＩビル６階【銀座サロン】東京都中央区築地1-13-5地下鉄日比谷線「東銀座」駅 ２分ルート案内,－,－,第一管財株式会社ホームページhttp://www.first-am.com/,メールでのお問い合せはこちらからどうぞ。info@first-am.com,不動産鑑定、不動産取引,09:00～18:00,土曜日、日曜日,－
184,2018-10-22 13:57:27.819236,130193624113060120,東京都の不動産のお店・施設を探す 19802件,151-200件/19802件,株式会社草花不動産,カブシキガイシャクサバナフドウサン,042-532-0201※お問い合せの際、「iタウンページ」を見たとお伝えになるとスムーズです,042-532-0203,（〒197-0802）東京都あきる野市草花３０５７－４地図,鉄道ＪＲ青梅線・福生駅からバス8分バス「門前」停留所・徒歩1分車圏央道・日の出インターから約8分ルート案内,6台,－,【株式会社草花不動産】http://ksbn-f.com/【お問い合わせフォーム】http://ksbn-f.com/contact/動画Ｐｌｕｓ！をご覧くださいhttp://douga-plus.itp.ne.jp/embed/O6AAG8Klu7,【お問い合わせ】info@ksbn-f.com,事務所売買、住宅コンサルタント、住宅販売、建物売買、中古住宅売買、注文住宅販売、土地売買、土地分譲、不動産コンサルタント、不動産取引,09:30～18:30,毎週水曜日,－
185,2018-10-22 13:57:28.255502,134485226124341530,東京都の不動産のお店・施設を探す 19802件,151-200件/19802件,株式会社ブロードブレインズ,カブシキガイシャブロードブレインズ,03-6418-4455※お問い合せの際、「iタウンページ」を見たとお伝えになるとスムーズです,03-6418-4456,（〒150-0012）東京都渋谷区広尾１丁目１－３９地図,鉄道JR恵比寿駅徒歩8分ルート案内,有（恵比寿プライムスクエアの駐車場をご利用いただけます。）,－,【ブロードブレインズ】ホームページhttp://broadbrains.co.jp/【東京ワンルーム.com】投資用マンション専門http://www.tokyooneroom.com/,【ブロードブレインズ】お問い合わせinfo@broadbrains.co.jp,不動産取引,10:00～20:00,日曜日,－
186,2018-10-22 13:57:28.767966,130774653191531300,東京都の不動産のお店・施設を探す 19802件,151-200件/19802件,賃貸専門の三幸株式会社／永福町店,チンタイセンモンノサンコウカブシキガイシャ／エイフクチョウテン,03-3322-4611※お問い合せの際、「iタウンページ」を見たとお伝えになるとスムーズです,－,（〒168-0063）東京都杉並区和泉３丁目３２－５－１Ｆ地図,鉄道京王井の頭線・永福町駅徒歩5分ルート案内,,－,賃貸専門の三幸株式会社 永福町店の物件情報はこちらhttps://www.athome.co.jp/ahto/sankoh-eifukuchou.html,－,貸事務所、貸店舗、不動産管理、不動産コンサルタント、不動産取引、マンション賃貸業,,水曜日水曜日、年末年始、ゴールデンウィーク、夏休み,当日予約可、電話予約可、メール予約可
187,2018-10-22 13:57:29.231940,133426874100000899,東京都の不動産のお店・施設を探す 19802件,151-200件/19802件,スマイル・ホームネッツ株式会社,スマイルホームネッツカブシキガイシャ,03-3742-5111※お問い合せの際、「iタウンページ」を見たとお伝えになるとスムーズです,03-3742-1199,（〒144-0032）東京都大田区北糀谷１丁目１２－９地図,鉄道京急線・梅屋敷駅徒歩14分その他産業道路沿い、三菱東京UFJ銀行隣ルート案内,駐車料金　無料,お取り扱いしておりません,http://www.good-smile.co.jp,info@good-smile.co.jp,アパート管理、アパート業、アパート（学生向）、住宅販売、不動産取引、分譲住宅、マンション管理、マンション（学生向）、マンション賃貸業,,毎週水曜日,－
